id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,estrellas,ciudad
83c8f864-17f5-47e8-8889-cbf07acf5c96,4313,Celestina,Rozas,celestina.rozas@example.com,False,2025-02-08,2025-03-01,2025-03-02,6,208.95,Hotel Luz de Madrid,3,Madrid
7981b236-2104-488c-a729-6717a5bd3edd,4314,Gaspar,Amaya,gaspar.amaya@example.com,False,2025-02-11,2025-03-01,2025-03-02,14,376.38,Hotel Encanto Real,3,Madrid
95e625c7-356f-43eb-8a9d-d485b1a3bd85,4315,Rita,Solano,rita.solano@example.com,False,2025-02-10,2025-03-01,2025-03-02,33,122.14,Hotel Camino del Sol,3,Madrid
720d7aef-1381-4691-aef0-f4595fbfd631,4316,Osvaldo,Rodrigo,osvaldo.rodrigo@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
718304a5-cae3-4820-8d0c-69f6836e14c5,4317,Charo,Feijoo,charo.feijoo@example.com,False,2025-02-05,2025-03-01,2025-03-02,48,203.07,Hotel Luz de Madrid,3,Madrid
3908f6f4-ffac-47df-ab83-a7bc49a2cec6,4318,Gastón,Alarcón,gastón.alarcón@example.com,False,2025-02-03,2025-03-01,2025-03-02,40,399.13,Hotel Luz de Madrid,3,Madrid
4edd7330-6d0e-4935-8b1f-cc41541fbd90,4319,Poncio,Zorrilla,poncio.zorrilla@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
52a24c27-f0b4-4051-99e3-ab01715d086c,4320,Delia,Menéndez,delia.menéndez@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
48dbda34-107f-4328-8b76-6f843afa8ecc,4321,Visitación,Peinado,visitación.peinado@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
8b25cb9d-104c-4a95-b456-490f03f6a309,4322,Ani,Alberto,ani.alberto@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
34745fe5-cd07-4f25-9500-329e3a1967b0,4323,Anastasio,Llopis,anastasio.llopis@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
546f6088-0208-4f90-b491-712f07b72c11,4324,Rómulo,Arranz,rómulo.arranz@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
65b368c8-726d-49ca-bc9a-b2a82b19317e,4325,Julie,Isern,julie.isern@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
9a85b631-38cf-48a3-8db9-1a0895569b1f,4326,Baudelio,Anglada,baudelio.anglada@example.com,False,2025-02-11,2025-03-01,2025-03-02,33,339.13,Hotel Jardines del Rey,2,Madrid
e857b399-63a7-4d80-bcfa-174350542d5a,4327,Áurea,Sotelo,áurea.sotelo@example.com,False,2025-02-12,2025-03-01,2025-03-02,2,51.66,Hotel Brisas del Mar,3,Madrid
2a2e58d6-377b-4f40-9a9e-6da6e10f9f5f,4328,Evelia,Santos,evelia.santos@example.com,False,2025-02-06,2025-03-01,2025-03-02,43,341.91,Hotel Los Almendros,3,Madrid
f6b83bb9-845e-4b4e-9a3d-330a260894a8,4329,Ainara,Calleja,ainara.calleja@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
965fdbef-3d98-4f0e-bc0d-b565f806c28d,4330,Ambrosio,Coronado,ambrosio.coronado@example.com,False,2025-02-09,2025-03-01,2025-03-02,28,429.35,Hotel Maravilla Real,2,Madrid
5128e8bf-fe33-4f8e-b30c-954ba706214f,4331,Galo,Catalá,galo.catalá@example.com,False,2025-02-01,2025-03-01,2025-03-02,19,111.09,Hotel Rincón Sereno,2,Madrid
c5381e49-64f8-4367-9be4-1caf0647537a,4332,Perlita,Carreras,perlita.carreras@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
cddf8a80-0903-40a2-bee4-49f2dc119710,4333,Febe,Barrios,febe.barrios@example.com,False,2025-02-04,2025-03-01,2025-03-02,38,331.22,Gran Hotel Madrid,3,Madrid
2df303a2-11dc-4db9-aa41-c80884870026,4334,Rosa,Lobato,rosa.lobato@example.com,False,2025-02-12,2025-03-01,2025-03-02,29,419.96,Hotel Puerta del Cielo,3,Madrid
77ab2e4a-0cb8-439c-a4e3-a3b36e83d018,4335,Guillermo,Alegria,guillermo.alegria@example.com,False,2025-02-04,2025-03-01,2025-03-02,35,472.56,Hotel Vista Alegre,2,Madrid
78aa72f1-a84a-4383-85a6-d3a3871bad12,4336,Hortensia,Moliner,hortensia.moliner@example.com,False,2025-02-11,2025-03-01,2025-03-02,28,176.29,Hotel Los Almendros,3,Madrid
53747804-eb27-48ae-9998-17090045d686,4337,Fortunato,Pazos,fortunato.pazos@example.com,False,2025-02-07,2025-03-01,2025-03-02,43,83.79,Hotel Puerta del Cielo,3,Madrid
c7fdaeda-ee22-4277-9c74-6872386a29fd,4338,Graciana,Quintana,graciana.quintana@example.com,False,2025-02-05,2025-03-01,2025-03-02,48,491.55,Hotel Monte Verde,3,Madrid
3a4ae2ff-0278-4c3f-9130-6f80298dc66f,4339,Guadalupe,Barriga,guadalupe.barriga@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
e6f54d65-8741-4d9f-a941-fb6c687b7872,4340,Paloma,Valls,paloma.valls@example.com,False,2025-02-02,2025-03-01,2025-03-02,40,321.3,Palacio del Sol,2,Madrid
c2a01c82-1fce-4fcf-9c54-01302803c190,4341,Juanito,Blanes,juanito.blanes@example.com,False,2025-02-03,2025-03-01,2025-03-02,14,395.59,Hotel Monte Verde,3,Madrid
bb32efe8-3708-4303-a042-d4efd8c4b729,4342,Arsenio,Llorens,arsenio.llorens@example.com,False,2025-02-08,2025-03-01,2025-03-02,2,311.99,Hotel Encanto Real,3,Madrid
3aba2383-eb5c-4d22-ad91-b50acd6ad8ec,4343,Jennifer,Vega,jennifer.vega@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,428.65,Hotel Camino del Sol,3,Madrid
e0a4fb11-40dc-44ce-b799-82f9747e2456,4344,Fabiola,Acero,fabiola.acero@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,415.2,Hotel Camino del Sol,3,Madrid
9bb64b5b-9928-4131-9890-49a376cc2cba,4345,Chelo,Orozco,chelo.orozco@example.com,False,2025-02-02,2025-03-01,2025-03-02,29,183.73,Hotel Camino del Sol,3,Madrid
45463a43-fdcc-4074-b1bc-8a20047c0158,4346,Adelaida,Boix,adelaida.boix@example.com,False,2025-02-07,2025-03-01,2025-03-02,36,388.53,Gran Hotel Madrid,3,Madrid
2ee38223-f39a-4da8-823a-d3f3742c5a66,4347,Abigaíl,Borja,abigaíl.borja@example.com,False,2025-02-02,2025-03-01,2025-03-02,13,91.83,Hotel Monte Verde,3,Madrid
449c1e7f-88c4-415e-b41f-11823477ec8e,4348,Cipriano,Esparza,cipriano.esparza@example.com,False,2025-02-09,2025-03-01,2025-03-02,28,80.93,Hotel Torre Dorada,2,Madrid
24c294b5-e0a8-4117-a718-e6660adc6e8d,4349,Gilberto,Moll,gilberto.moll@example.com,False,2025-02-08,2025-03-01,2025-03-02,27,69.13,Hotel Brisas del Mar,3,Madrid
d37b1aee-13c6-4fc9-ac6e-1d6ff4c3a293,4350,Alex,Dominguez,alex.dominguez@example.com,False,2025-02-10,2025-03-01,2025-03-02,14,121.45,Hotel Camino del Sol,3,Madrid
b2d154ef-ccb9-4498-ac38-7abe5bbd9b26,4351,Isaac,Perera,isaac.perera@example.com,False,2025-02-06,2025-03-01,2025-03-02,3,133.3,Hotel Torre Dorada,2,Madrid
2848f8fd-69cb-48f2-8b32-ede08b144980,4352,Saturnina,Huerta,saturnina.huerta@example.com,False,2025-02-04,2025-03-01,2025-03-02,48,261.63,Hotel Vista Alegre,2,Madrid
edc89e63-c37b-4c20-b3f7-090e933fdb9f,4353,Isa,Feijoo,isa.feijoo@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
3ea010ec-3d51-4714-9030-4c870862e89a,4354,Malena,Cazorla,malena.cazorla@example.com,False,2025-02-04,2025-03-01,2025-03-02,40,157.35,Hotel Los Almendros,3,Madrid
cb038a52-e4d0-4f0e-849e-0bc3f9285c82,4355,Reynaldo,Madrid,reynaldo.madrid@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
e950644a-df1c-4af4-9cc1-da03db80aebd,4356,Enrique,Moles,enrique.moles@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
ed1aae6c-b09f-4beb-b6c8-6d50670c95df,4357,Petrona,Fabra,petrona.fabra@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
a6229b75-6fd9-412d-af74-7e30b6bb89e1,4358,Heraclio,Elorza,heraclio.elorza@example.com,False,2025-02-12,2025-03-01,2025-03-02,29,157.05,Hotel Los Almendros,3,Madrid
56bed928-c60b-458b-8602-53b60b9eaa0b,4359,Juan Antonio,Sabater,juan antonio.sabater@example.com,False,2025-02-04,2025-03-01,2025-03-02,36,136.6,Hotel Maravilla Real,2,Madrid
729f1ad8-62c0-4c91-b13d-fac25ea06a76,4360,Amelia,Padilla,amelia.padilla@example.com,False,2025-02-07,2025-03-01,2025-03-02,36,488.16,Hotel Los Almendros,3,Madrid
38219fb4-649c-4c87-8f65-a69c1787719f,4361,Paco,Zabala,paco.zabala@example.com,False,2025-02-06,2025-03-01,2025-03-02,47,327.36,Palacio del Sol,2,Madrid
e7bc70bd-597b-4115-90f4-662f1962398b,4362,Evangelina,Donaire,evangelina.donaire@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
71fd97b2-5fd5-4c4d-aa94-9e82b1836480,4363,Perlita,Pol,perlita.pol@example.com,False,2025-02-02,2025-03-01,2025-03-02,38,232.49,Hotel Jardines del Rey,2,Madrid
2b6b8133-8e1e-4938-b83d-c16db1b45ab7,4364,Cloe,Galvez,cloe.galvez@example.com,False,2025-02-12,2025-03-01,2025-03-02,19,132.95,Hotel Torre Dorada,2,Madrid
58c40ae6-5c2f-4270-909e-b7dea1fe1700,4365,Toño,Oliver,toño.oliver@example.com,False,2025-02-08,2025-03-01,2025-03-02,47,109.59,Gran Hotel Madrid,3,Madrid
0287ea4e-905a-48e8-8e19-1450c9d44290,4366,Isabel,Malo,isabel.malo@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
e514d65e-e9c3-4de1-83b2-67bb67d3ee0c,4367,Juana,Vara,juana.vara@example.com,False,2025-02-07,2025-03-01,2025-03-02,6,357.82,Hotel Vista Alegre,2,Madrid
1302272f-354c-4f54-acc0-b1a42f9ad9be,1762,Manuelita,Leiva,manuelita.leiva@example.com,False,2025-02-02,2025-03-01,2025-03-02,38,308.55,Hotel Jardines del Rey,2,Madrid
adf35cd5-2b84-4c08-beb1-b6b79267bbdf,4368,María Teresa,Galvez,maría teresa.galvez@example.com,False,2025-02-04,2025-03-01,2025-03-02,48,236.0,Hotel Monte Verde,3,Madrid
052f6511-bd2b-44df-8eb3-1483729affca,4369,Adelia,Julián,adelia.julián@example.com,False,2025-02-01,2025-03-01,2025-03-02,28,375.93,Palacio del Sol,2,Madrid
49607963-78e3-4223-a4c9-1a3fe1f5804e,4370,David,Villanueva,david.villanueva@example.com,False,2025-02-08,2025-03-01,2025-03-02,13,220.42,Hotel Maravilla Real,2,Madrid
7e5e32bf-049b-4989-8186-008abeed45fd,4371,Gilberto,Talavera,gilberto.talavera@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,435.98,Hotel Vista Alegre,2,Madrid
625eb3d8-9500-4285-87f7-cc4d3c5c9047,4372,Delia,Moraleda,delia.moraleda@example.com,False,2025-02-05,2025-03-01,2025-03-02,2,441.47,Hotel Costa Azul,3,Madrid
5aaeb49f-5185-4741-b7ba-ce40871cd76f,4373,René,Aragón,rené.aragón@example.com,False,2025-02-04,2025-03-01,2025-03-02,14,246.84,Hotel Mirador Real,2,Madrid
9ac943ff-4367-4ecf-9469-96f3d43eabf0,4374,Cruz,Palmer,cruz.palmer@example.com,False,2025-02-11,2025-03-01,2025-03-02,3,77.62,Gran Hotel Madrid,3,Madrid
4064a4e0-23fb-42cc-a41d-2aa304c3424b,4375,Adán,Cuenca,adán.cuenca@example.com,False,2025-02-06,2025-03-01,2025-03-02,2,236.02,Hotel Puerta del Cielo,3,Madrid
7fd02029-5d04-4b30-a35d-cbf6de10b5ff,4376,Nicanor,Navarro,nicanor.navarro@example.com,False,2025-02-08,2025-03-01,2025-03-02,3,241.76,Hotel Sol y Luna,3,Madrid
ef476dd6-8df4-4597-895d-a9db81a86d46,4377,Cornelio,Exposito,cornelio.exposito@example.com,False,2025-02-11,2025-03-01,2025-03-02,40,79.37,Hotel Palacio Imperial,3,Madrid
9a00ae9f-e371-4cfd-955f-370091b37f25,4378,Mariano,Cánovas,mariano.cánovas@example.com,False,2025-02-06,2025-03-01,2025-03-02,47,252.19,Hotel Mirador Real,2,Madrid
db18258b-3c04-4eef-bb02-cc6e69bd9de7,4379,Gilberto,Almeida,gilberto.almeida@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,122.2,Hotel Costa Azul,3,Madrid
7a85503a-7a90-4b71-95f2-02cc4f50a776,4380,Encarnita,Sastre,encarnita.sastre@example.com,False,2025-02-08,2025-03-01,2025-03-02,48,401.44,Hotel Rincón Sereno,2,Madrid
00cf519c-69f8-486b-aad0-1dc199c583c9,4381,Jordana,Royo,jordana.royo@example.com,False,2025-02-09,2025-03-01,2025-03-02,29,279.35,Hotel Vista Alegre,2,Madrid
829e68f8-9d6b-4739-b96e-71ad6ef82261,4382,Ainara,Hervia,ainara.hervia@example.com,False,2025-02-04,2025-03-01,2025-03-02,43,284.9,Palacio del Sol,2,Madrid
14dc2f88-d84f-49b1-88c3-c2fc10773233,4383,Raúl,Nebot,raúl.nebot@example.com,False,2025-02-06,2025-03-01,2025-03-02,40,409.75,Hotel Luz de Madrid,3,Madrid
137fcdc6-c4fd-4304-9f1a-75d64ab36f58,4384,Salvador,Marín,salvador.marín@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
83b6ce73-205b-4a08-91d4-4f20b1126dc5,4385,Úrsula,Guillén,úrsula.guillén@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
36e75147-1a8d-4cd1-85b0-3ab5a2f0f51f,4386,Valentina,Vendrell,valentina.vendrell@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
1cc83a4a-fddf-48db-a7f2-e60f4100ffac,4387,Teodosio,Leon,teodosio.leon@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
bb813b33-6c13-4ac2-8c46-e93aa1fa1b6c,4388,Salvador,Andrade,salvador.andrade@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
df9774d9-5c9b-4386-bb71-68eac5c9c4e1,4389,Flavio,Mas,flavio.mas@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
8dde620d-003f-4169-8bdd-647f90959e64,4390,José,Zamora,josé.zamora@example.com,False,2025-02-03,2025-03-01,2025-03-02,3,332.37,Hotel Maravilla Real,2,Madrid
b6188a61-c010-4973-bfd8-dffbbc91fb35,4391,Clementina,Chaparro,clementina.chaparro@example.com,False,2025-02-02,2025-03-01,2025-03-02,48,197.31,Hotel Camino del Sol,3,Madrid
82c4f90f-d16b-45e2-be49-291d5eede4e9,4392,Nazario,Balaguer,nazario.balaguer@example.com,False,2025-02-12,2025-03-01,2025-03-02,48,266.45,Hotel Las Estrellas,2,Madrid
5dc01ce9-27ff-407e-b274-7713ea84699c,4393,Martin,Cid,martin.cid@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
b3cf8b97-202f-438d-b5d3-b01702f23f32,4394,Álvaro,Priego,álvaro.priego@example.com,False,2025-02-02,2025-03-01,2025-03-02,14,363.2,Hotel Mirador Real,2,Madrid
34010079-82b7-40ea-b345-037eb149bb4a,4395,Aarón,Coloma,aarón.coloma@example.com,False,2025-02-03,2025-03-01,2025-03-02,36,351.42,Hotel Torre Dorada,2,Madrid
c4908f57-11f7-46e2-a411-5c5f4250c5c7,4396,Francisco Jose,Mata,francisco jose.mata@example.com,False,2025-02-04,2025-03-01,2025-03-02,36,262.32,Hotel Jardines del Rey,2,Madrid
f4b501ba-96fe-45d5-8c2f-77763f7adc2b,4397,Gil,Guzman,gil.guzman@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
6369c8ea-b440-4d41-992c-f24b31c06c68,4398,Ulises,Bosch,ulises.bosch@example.com,False,2025-02-09,2025-03-01,2025-03-02,27,391.51,Hotel Camino del Sol,3,Madrid
735c1a57-aae7-4331-a7ec-dda50507a3f5,4399,Fabio,Perelló,fabio.perelló@example.com,False,2025-02-01,2025-03-01,2025-03-02,13,480.87,Hotel Sol y Luna,3,Madrid
6b923a57-9713-4c9b-ab58-ab2d50382528,4400,Feliciano,Ocaña,feliciano.ocaña@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
5827329d-5507-46c0-9900-f80513a22fe6,4401,Carmelita,Prado,carmelita.prado@example.com,False,2025-02-09,2025-03-01,2025-03-02,13,439.94,Hotel Jardines del Rey,2,Madrid
84721d21-82e6-407c-aa59-c451de4e419c,4402,Ximena,Sureda,ximena.sureda@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
5096e40a-df76-41fb-9ce5-8d44c48d1bac,4403,Paz,Silva,paz.silva@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
e474d03f-7280-4dce-8dc3-e744b43b8c72,4404,María Carmen,Báez,maría carmen.báez@example.com,False,2025-02-05,2025-03-01,2025-03-02,29,248.57,Hotel Vista Alegre,2,Madrid
ec385188-6ee2-4185-8e71-07da966f4847,4405,Maximino,Cañellas,maximino.cañellas@example.com,False,2025-02-05,2025-03-01,2025-03-02,2,216.88,Gran Hotel Madrid,3,Madrid
4c5aba05-dcf2-41e1-bee4-95fb9057a73d,4406,Nacho,Luna,nacho.luna@example.com,False,2025-02-10,2025-03-01,2025-03-02,19,234.1,Hotel Mirador Real,2,Madrid
a0a7f999-d733-4934-9bdb-a6c2837acc1a,4407,Luna,Rodriguez,luna.rodriguez@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
d4f6e679-9ec9-45e5-9371-57fb2c7af926,4408,Bibiana,Bellido,bibiana.bellido@example.com,False,2025-02-05,2025-03-01,2025-03-02,33,465.6,Palacio del Sol,2,Madrid
8f1dee50-2f49-4bbb-a4db-5c96776d67ae,4409,Haydée,Amores,haydée.amores@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
2972f006-13c3-4e2a-a53e-b340eeda1df1,4410,Emelina,Enríquez,emelina.enríquez@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
cc82fc1a-99fa-4e2b-bcee-55256a053a67,4411,Rafa,Paredes,rafa.paredes@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
c55a381d-2385-42b7-9923-d0d7632aa894,4412,Pacífica,Abellán,pacífica.abellán@example.com,False,2025-02-08,2025-03-01,2025-03-02,27,360.04,Hotel Camino del Sol,3,Madrid
c465c208-0b26-434e-ac91-2af3f8df5285,4413,Maricruz,Puig,maricruz.puig@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
227cfba1-9bee-449b-a392-6cd1e6d90d42,4414,Flavia,Grau,flavia.grau@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
0b4f9b4d-1e70-4273-a78a-22dfa471026a,4415,Godofredo,Arregui,godofredo.arregui@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,408.07,Hotel Monte Verde,3,Madrid
baea869f-5008-433f-aed6-fa0038e56eca,4416,Trinidad,Buendía,trinidad.buendía@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,153.19,Hotel Torre Dorada,2,Madrid
427c6e8c-9b93-4646-97ff-08752f0198ce,4417,Francisca,Escolano,francisca.escolano@example.com,False,2025-02-06,2025-03-01,2025-03-02,43,388.99,Hotel Camino del Sol,3,Madrid
1be6d6d1-4198-438b-81b0-6eea5c68984c,4418,Lucas,Merino,lucas.merino@example.com,False,2025-02-05,2025-03-01,2025-03-02,38,491.31,Hotel Torre Dorada,2,Madrid
099a6312-14d4-4fae-b709-281f732fdb29,4419,Otilia,Terrón,otilia.terrón@example.com,False,2025-02-01,2025-03-01,2025-03-02,2,127.42,Hotel Las Estrellas,2,Madrid
f9a75fa5-1299-4767-b5bb-70ed419e40a7,4420,Tadeo,Escobar,tadeo.escobar@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
2d532c1f-d33b-483c-ba92-3f63e4ed8fdc,4421,Isabel,Villar,isabel.villar@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
adaf1837-ba4d-4080-afc4-0bc0fce00548,4422,Adela,Blanch,adela.blanch@example.com,False,2025-02-05,2025-03-01,2025-03-02,28,182.74,Gran Hotel Madrid,3,Madrid
b61d6ceb-9044-42f2-a6dd-03a1ab69be79,4423,Luz,Cadenas,luz.cadenas@example.com,False,2025-02-08,2025-03-01,2025-03-02,28,64.16,Hotel Jardines del Rey,2,Madrid
87d5aa30-b6a0-462e-bdf7-8d26a93ce7a6,4424,Sandalio,Alberola,sandalio.alberola@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
ec3f7d27-7a3f-4f94-85a0-63b35404cfdb,4425,Eduardo,Vendrell,eduardo.vendrell@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
c7675848-72d7-4e7f-accd-8e0df6f4a14f,4426,Wálter,Alberdi,wálter.alberdi@example.com,False,2025-02-06,2025-03-01,2025-03-02,28,359.55,Hotel Las Estrellas,2,Madrid
e19b3650-f607-4fdf-8be3-94ab127e6b69,4427,Herminia,Querol,herminia.querol@example.com,False,2025-02-06,2025-03-01,2025-03-02,3,218.53,Hotel Camino del Sol,3,Madrid
2f4f0b60-ba47-4bcc-8604-de65b75436ac,4428,Baltasar,Mateo,baltasar.mateo@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
1748551d-3d89-4e03-b180-658338c7b3e1,4429,Manuela,Carmona,manuela.carmona@example.com,False,2025-02-08,2025-03-01,2025-03-02,6,393.98,Hotel Jardines del Rey,2,Madrid
197a1373-4177-4a6c-93d7-cd2a6597faa7,4430,Nidia,Sanjuan,nidia.sanjuan@example.com,False,2025-02-07,2025-03-01,2025-03-02,38,245.57,Hotel Las Estrellas,2,Madrid
164c4929-59da-4f45-b867-f87b5c0ba971,4431,Mercedes,Sáenz,mercedes.sáenz@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
cae78c9a-e3ea-4c33-96fc-74bea3582f61,4432,Rafaela,Patiño,rafaela.patiño@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
4ba4186c-356a-431b-a8d5-fdf2990bd1e2,4433,Gastón,Rodrigo,gastón.rodrigo@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
1f195317-3916-4dd6-a0c1-5ff76b1f5a9c,4434,Rodolfo,Bernal,rodolfo.bernal@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
5f125f56-c0a4-466d-a9be-b39ccce51979,4435,Nicolás,Jordá,nicolás.jordá@example.com,False,2025-02-03,2025-03-01,2025-03-02,19,492.97,Hotel Palacio Imperial,3,Madrid
00e56b1a-effa-4fe2-9f38-1e9707477760,4436,Odalis,Sanz,odalis.sanz@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
4cac7e41-d7b6-4fb1-85e1-9bfc82b4786c,4437,Abril,Lucena,abril.lucena@example.com,False,2025-02-01,2025-03-01,2025-03-02,19,147.0,Hotel Palacio Imperial,3,Madrid
67a20c7b-58ae-4cfe-870a-89c0fb418bcb,4438,Rufina,Tovar,rufina.tovar@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
456e2abc-f9d3-4716-95a5-66742aa2e794,4439,Aureliano,Peiró,aureliano.peiró@example.com,False,2025-02-04,2025-03-01,2025-03-02,14,192.07,Hotel Jardines del Rey,2,Madrid
4c2d976d-4ab9-4b7e-af3d-d65979900d5f,4440,Nicolás,Marti,nicolás.marti@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,218.98,Hotel Camino del Sol,3,Madrid
aba6d18a-b2c6-45b4-ac6c-c8c785537807,4441,Amado,Lastra,amado.lastra@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
35d0bcc3-cafa-44f0-8c7f-1e91de47754b,4442,Pepe,Rincón,pepe.rincón@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
df2fbfc1-e835-4e5d-ae04-e3e69f13ca5a,4443,Moreno,Martorell,moreno.martorell@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
2d9d22ea-720d-47dc-9b6b-4c8bc786fc84,4444,Débora,Cantón,débora.cantón@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
1687199a-3f32-49a3-b87b-f4940874c6f5,4445,Angelino,Prieto,angelino.prieto@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
60b99976-4a96-48ed-aeaa-b9b1333aa630,4446,Cesar,Busquets,cesar.busquets@example.com,False,2025-02-02,2025-03-01,2025-03-02,27,227.56,Hotel Torre Dorada,2,Madrid
e813ad0f-c2e7-49bc-990e-8aee112be29c,4447,Espiridión,Uriarte,espiridión.uriarte@example.com,False,2025-02-06,2025-03-01,2025-03-02,3,292.55,Hotel Costa Azul,3,Madrid
d5f6561e-d2ac-4d0a-bb6a-27069f8c2377,4448,Leonardo,Ojeda,leonardo.ojeda@example.com,False,2025-02-12,2025-03-01,2025-03-02,35,278.78,Hotel Camino del Sol,3,Madrid
6ee2fa93-5178-4021-9da5-9be57f08cab3,4449,Jennifer,Hervás,jennifer.hervás@example.com,False,2025-02-12,2025-03-01,2025-03-02,29,87.6,Hotel Maravilla Real,2,Madrid
6221ee8e-9d2d-4867-9d43-7d107219a6a4,4450,Vera,Zabaleta,vera.zabaleta@example.com,False,2025-02-07,2025-03-01,2025-03-02,14,199.42,Hotel Vista Alegre,2,Madrid
6e37f51a-0da1-4762-a44c-f99305eddb7c,4451,Apolinar,Benito,apolinar.benito@example.com,False,2025-02-04,2025-03-01,2025-03-02,27,432.6,Hotel Jardines del Rey,2,Madrid
39ead155-9380-487b-a994-7f6ffaa3095f,4452,Antonio,Collado,antonio.collado@example.com,False,2025-02-08,2025-03-01,2025-03-02,47,364.44,Hotel Encanto Real,3,Madrid
2676d096-473d-4aa1-8b89-b1f057f5311b,4453,Lourdes,Cadenas,lourdes.cadenas@example.com,False,2025-02-05,2025-03-01,2025-03-02,49,82.14,Hotel Camino del Sol,3,Madrid
37dd4fa4-9629-465f-9e1e-cc7ccfa97832,4454,Luciana,Bermúdez,luciana.bermúdez@example.com,False,2025-02-05,2025-03-01,2025-03-02,33,257.39,Hotel Mirador Real,2,Madrid
a029778c-a800-4f70-8eea-d8fc34d9bc5c,4455,Febe,Matas,febe.matas@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
276912e6-d81c-42c8-a170-06ad0c6daa88,4456,Alfredo,Espejo,alfredo.espejo@example.com,False,2025-02-12,2025-03-01,2025-03-02,48,398.88,Hotel Sol y Luna,3,Madrid
